año,financiación,programa,Servicio,SUELDOS DOCENTES,SUELDOS NO DOCENTES,OTROS,TOTAL SUELDOS,GASTOS,SUMINISTROS,INVERSIONES,TOTAL
2016,1.2 Adicional Fondo Solidaridad,347,Cs. Económicas,,,,,603441,,0,603441
2016,1.2 Adicional Fondo Solidaridad,347,Derecho,,,,,774593,,0,774593
2016,1.2 Adicional Fondo Solidaridad,347,Ingeniería,,,,,1328422,,0,1328422
2016,1.2 Adicional Fondo Solidaridad,347,Medicina,,,,,1806527,,0,1806527
2016,1.2 Adicional Fondo Solidaridad,347,Inst. Higiene,,,,,216784,,0,216784
2016,1.2 Adicional Fondo Solidaridad,347,Odontología,,,,,1098073,,495045,1593118
2016,1.2 Adicional Fondo Solidaridad,347,Química,,,,,626319,,0,626319
2016,1.2 Adicional Fondo Solidaridad,347,Veterinaria,,,,,1312526,,0,1312526
2016,1.2 Adicional Fondo Solidaridad,347,Humanidades,,,,,344033,,0,344033
2016,1.2 Adicional Fondo Solidaridad,347,Regional Norte,,,,,2960547,,190766,3151313
2016,1.2 Adicional Fondo Solidaridad,347,Hosp. de Clínicas,,,,,0,,0,0
2016,1.2 Adicional Fondo Solidaridad,347,I.E.N.B.A.,,,,,1610345,,34229,1644574
2016,1.2 Adicional Fondo Solidaridad,347,E.U.M.,,,,,173554,,0,173554
2016,1.2 Adicional Fondo Solidaridad,347,Psicología,,,,,573992,,6237,580229
2016,1.2 Adicional Fondo Solidaridad,347,Enfermería,,,,,579282,,0,579282
2016,1.2 Adicional Fondo Solidaridad,347,Cs. Sociales,,,,,577708,,0,577708
2016,1.2 Adicional Fondo Solidaridad,347,Ciencias,,,,,1167806,,0,1167806
2016,1.2 Adicional Fondo Solidaridad,347,FIC,,,,,551634,,0,551634
2016,1.2 Adicional Fondo Solidaridad,347,Ofic. Centrales,,,,,12992525,,71500,20007525
2016,1.2 Adicional Fondo Solidaridad,347,C. y T. Alimentos,,,,,59214,,0,59214
2016,1.2 Adicional Fondo Solidaridad,347,I.S.E.F.,,,,,132902,,0,132902
2016,1.2 Adicional Fondo Solidaridad,347,Esc. Nutrición,,,,,1545218,,0,1545218
2016,1.2 Adicional Fondo Solidaridad,347,Unidad 50,,,,,0,,0,0
2016,1.2 Adicional Fondo Solidaridad,348,C.S.I.C.,,,,,200,,0,200
2016,1.2 Adicional Fondo Solidaridad,348,C.A.P.,,,,,0,,0,0
2016,1.2 Adicional Fondo Solidaridad,348,C.S.E.A.M.,,,,,1039031,,0,1039031
2016,1.2 Adicional Fondo Solidaridad,348,C.S.E.,,,,,898832,,5240804,6139636
2016,1.2 Adicional Fondo Solidaridad,348,Educación Permanente,,,,,0,,0,0
2016,1.2 Adicional Fondo Solidaridad,348,A.P.E.X.,,,,,0,,0,0
2016,1.2 Adicional Fondo Solidaridad,348,Gestión,,,,,1584000,,10634497,12218497
2016,1.2 Adicional Fondo Solidaridad,348,Com. Eval. Interna y Acreditac.,,,,,0,,0,0
2016,1.2 Adicional Fondo Solidaridad,348,Com. Central de DT,,,,,0,,0,0
2016,1.2 Adicional Fondo Solidaridad,348,Partidas Centrales,,,,,0,,0,0
2016,1.2 Adicional Fondo Solidaridad,348,Coop. Nal. e Internacional,,,,,0,,0,0
2016,1.2 Adicional Fondo Solidaridad,348,Bibliografía,,,,,0,,28958,28958
2016,1.2 Adicional Fondo Solidaridad,348,C.R.I.C.R.I.,,,,,550,,0,550
2016,1.2 Adicional Fondo Solidaridad,348,Espacio Interdisciplinario,,,,,0,,0,0
2016,1.2 Adicional Fondo Solidaridad,348,Unidad de Comunicación,,,,,0,,0,0
2016,1.2 Adicional Fondo Solidaridad,348,Unidad 50,,,,,48448835,,0,48448835
2016,1.2 Adicional Fondo Solidaridad,348,Fondo para Imprevistos,,,,,3463204,,0,3463204
2016,1.2 Adicional Fondo Solidaridad,349,Bienestar Estudiantes,,,,,7235298,,682434,7917732
2016,1.2 Adicional Fondo Solidaridad,350,Hosp. de Clínicas,,,,,0,,3517912,3517912
2016,1.2 Adicional Fondo Solidaridad,351,CCI,,,,,507212,,0,507212
2016,1.2 Adicional Fondo Solidaridad,351,CENUR Litoral Norte,,,,,0,,0,0
2016,1.2 Adicional Fondo Solidaridad,352,POMLP,,,,,2688942,,140248697,142937639
2016,1.2 Adicional Fondo Solidaridad,352,POR,,,,,6161451,,23479161,29640612
2016,1.2 Adicional Fondo Solidaridad,352,PAI,,,,,0,,41389446,41389446
2016,1.2 Recursos genuinos de los servicios,347,Agronomía,5828486,,,,6339661,,4140342,16308489
2016,1.2 Recursos genuinos de los servicios,347,Arquitectura,1942829,,,,2370387,,1996281,6309497
2016,1.2 Recursos genuinos de los servicios,347,Cs. Económicas,17485460,,,,2620001,,0,20105461
2016,1.2 Recursos genuinos de los servicios,347,Derecho,1942829,,,,592937,,280396,2816162
2016,1.2 Recursos genuinos de los servicios,347,Ingeniería,21371118,,,,6830707,,2775963,30977788
2016,1.2 Recursos genuinos de los servicios,347,Medicina,3885658,,,,1280534,,466133,5632325
2016,1.2 Recursos genuinos de los servicios,347,Inst. Higiene,1942829,,,,445277,,428057,2816163
2016,1.2 Recursos genuinos de los servicios,347,Odontología,3885658,,,,3705988,,66068,8252326
2016,1.2 Recursos genuinos de los servicios,347,Química,9714145,,,,1771425,,1721909,13207479
2016,1.2 Recursos genuinos de los servicios,347,Veterinaria,1942829,,,,1997979,,622022,4562830
2016,1.2 Recursos genuinos de los servicios,347,Humanidades,5828486,,,,1544209,,202458,7575153
2016,1.2 Recursos genuinos de los servicios,347,Regional Norte,1942829,,,,1746667,,0,3689496
2016,1.2 Recursos genuinos de los servicios,347,Hosp. de Clínicas,38856578,,,,0,,0,38856578
2016,1.2 Recursos genuinos de los servicios,347,IENBA - EUM,1942829,,,,1629717,,11695,3689496
2016,1.2 Recursos genuinos de los servicios,347,Psicología,3885658,,,,735075,,138259,4758992
2016,1.2 Recursos genuinos de los servicios,347,Enfermería,1942829,,,,873334,,0,2816163
2016,1.2 Recursos genuinos de los servicios,347,Cs. Sociales,3885658,,,,1231169,,515499,5632326
2016,1.2 Recursos genuinos de los servicios,347,Ciencias,5828486,,,,3069421,,1297247,10195154
2016,1.2 Recursos genuinos de los servicios,347,FIC,1942829,,,,611334,,262,2816163
2016,1.2 Recursos genuinos de los servicios,347,Ofic. Centrales,58285856,,,,6416009,,9303996,74005861
2016,1.2 Recursos genuinos de los servicios,347,Unidad 50,222704636,,,,0,,0,222704636
2016,1.2 Recursos genuinos de los servicios,350,Hosp. de Clínicas,0,,,,14393102,,2200237,16593339
2015,1.1 Rentas Generales,347,Agronomía,242200702,141138655,6606224,389945581,3577895,20863989,6201067,420588532
2015,1.1 Rentas Generales,347,Arquitectura,206885492,67071154,6049555,280006202,1742207,6673747,3689334,292111488
2015,1.1 Rentas Generales,347,Cs. Económicas,210937103,74210935,5832857,290980895,1711065,8614567,3929732,305236259
2015,1.1 Rentas Generales,347,Derecho,191850353,87496183,5625359,284971895,1640067,3968233,3338688,293918883
2015,1.1 Rentas Generales,347,Ingeniería,343937896,81534628,5998385,431470909,3822742,12859494,5286075,453439220
2015,1.1 Rentas Generales,347,Medicina,360670831,136470767,10649812,507791409,3205772,9903021,6418513,527318715
2015,1.1 Rentas Generales,347,Inst. Higiene,157624,49170191,907461,50235276,707514,6624297,948609,58515695
2015,1.1 Rentas Generales,347,Odontología,124098963,70992258,5159510,200250731,1759731,5979582,3482314,211472358
2015,1.1 Rentas Generales,347,Química,212779800,51589764,3735943,268105507,2180800,10600871,3244082,284131260
2015,1.1 Rentas Generales,347,Veterinaria,185472716,83720482,4422673,273615871,3268689,10887812,5369851,293142223
2015,1.1 Rentas Generales,347,Humanidades,133653361,46916509,2852539,183422408,852469,2830708,1476128,188581713
2015,1.1 Rentas Generales,347,Regional Norte,33874922,29000945,1851703,64727570,617779,2589186,995316,68929851
2015,1.1 Rentas Generales,347,Hosp. de Clínicas,290979576,0,6245269,297224845,0,0,0,297224845
2015,1.1 Rentas Generales,347,IENBA,72115970,21830435,1572019,95518423,2201131,693944,2107021,100520519
2015,1.1 Rentas Generales,347,EUM,26731959,11003923,636572,38372454,476707,137797,860536,39847494
2015,1.1 Rentas Generales,347,Psicología,127705439,46854516,2949111,177509067,1252092,2342739,2527213,183631111
2015,1.1 Rentas Generales,347,Enfermería,99376270,31907449,2669529,133953248,1643605,1459919,2289899,139346671
2015,1.1 Rentas Generales,347,Cs. Sociales,195347542,54971491,3596415,253915448,1750958,4396066,1739895,261802367
2015,1.1 Rentas Generales,347,Ciencias,321075486,60395388,4732662,386203536,2294367,10100433,4121173,402719509
2015,1.1 Rentas Generales,347,FIC,84227041,26291999,1935624,112454663,1168516,1455509,3066578,118145266
2015,1.1 Rentas Generales,347,Ofic. Centrales,68633781,280153863,15060988,363848632,44908582,26683295,2837662,438278172
2015,1.1 Rentas Generales,347,C. y T. Alimentos,2649054,9249,0,3573953,48477,0,0,3622430
2015,1.1 Rentas Generales,347,ISEF,52812046,15455921,0,68267967,485407,1716890,1075655,71545919
2015,1.1 Rentas Generales,347,Esc. Nutrición,41002546,13127430,0,54129976,1380464,0,5383,55564270
2015,1.1 Rentas Generales,347,Unidad 50:,,,,,,,,0
2015,1.1 Rentas Generales,347,DT y Art.57,103523835,0,0,103523835,0,0,0,103523836
2015,1.1 Rentas Generales,347,Progresivo Doc.,3620744,0,0,3620744,0,0,0,3620744
2015,1.1 Rentas Generales,347,Antigüedad No Doc.,0,5540707,0,5540707,0,0,0,5540707
2015,1.1 Rentas Generales,347,Decreto 203/92,0,0,2989288,2989288,0,0,0,2989288
2015,1.1 Rentas Generales,347,Beneficios Sociales,0,0,13143548,13143548,0,0,0,13143548
2015,1.1 Rentas Generales,347,Reserva Redistribuídos,0,784022,0,784022,0,0,0,784022
2015,1.1 Rentas Generales,347,Ap. Patr. Diferencial,0,0,5071818,5071818,0,0,0,5071818
2015,1.1 Rentas Generales,347,Ap. Patr. SNIS FLD,0,0,2252381,2252381,0,0,0,2252381
2015,1.1 Rentas Generales,347,Carrera Doc.-LLOA,3329886,0,0,3329886,0,0,0,3329886
2015,1.1 Rentas Generales,347,Carrera Doc.-EHyLLOA 1/3 c/Area,26205661,0,0,26205661,0,0,0,26205661
2015,1.1 Rentas Generales,347,Carrera Doc.-POSGRADOS,30621982,0,0,30621982,0,0,0,30621982
2015,1.1 Rentas Generales,347,Carrera No Doc.,0,13473151,0,13473151,0,0,0,13473151
2015,1.1 Rentas Generales,347,Nvos.Planes y Carr. - 1/3 c/Area,15275721,0,0,15275721,0,0,0,15275721
2015,1.1 Rentas Generales,347,Reintegro Ejerc. Anterior,0,2992025,0,2992025,0,0,0,2992025
2015,1.1 Rentas Generales,347,Incr. Suministros,0,0,0,0,0,36729067,0,36729067
2015,1.1 Rentas Generales,348,CSIC,186027047,5863387,0,191890435,4326427,0,26659747,222876609
2015,1.1 Rentas Generales,348,CSEAM,56384894,1646882,0,58031776,1936972,0,7045668,67014417
2015,1.1 Rentas Generales,348,CSE,43467364,5766300,0,49233664,0,0,15146037,64379701
2015,1.1 Rentas Generales,348,Educación Permanente,14936193,15373,0,14951566,29743,0,21496,15002805
2015,1.1 Rentas Generales,348,APEX,11297354,6995829,0,18293182,0,0,0,18293182
2015,1.1 Rentas Generales,348,Gestión,37985953,40093760,0,78079713,198598,0,5796223,84074535
2015,1.1 Rentas Generales,348,Com. Eval. Interna y Acreditac.,8195347,0,0,8195347,1857895,0,6258655,16311897
2015,1.1 Rentas Generales,348,Com. Central de DT,0,0,0,0,284624,0,205701,490325
2015,1.1 Rentas Generales,348,Obras Fac. y Esc.,1734027,16054712,0,17788739,0,0,24079646,41868385
2015,1.1 Rentas Generales,348,Partidas Centrales,2542530,1812594,0,4355125,484229,0,349957,5189310
2015,1.1 Rentas Generales,348,Coop. Nal. e Internacional,20798736,0,0,20798736,2057565,0,179298,23035599
2015,1.1 Rentas Generales,348,Bibliografía,0,569824,0,569824,41714,0,4326376,4937915
2015,1.1 Rentas Generales,348,CRICRI,0,56546,0,56546,406336,0,293664,1265460
2015,1.1 Rentas Generales,348,Espacio Interdisciplinario,19117304,5636328,0,24753632,0,0,2500000,27253632
2015,1.1 Rentas Generales,348,Unidad de Comunicación,856673,3404653,0,4261327,650138,0,3189862,8101327
2015,1.1 Rentas Generales,348,Reserva Sal. Vacacional,0,0,198193733,198193733,0,0,0,198193733
2015,1.1 Rentas Generales,348,Reserva Sal. Vacacional - Doc.,12600000,0,0,12600000,0,0,0,12600000
2015,1.1 Rentas Generales,348,Fondo para Imprevistos,0,0,4404728,4404728,0,0,0,4404728
2015,1.1 Rentas Generales,348,Reserva Proy. y Progr.,0,0,111867,111867,0,0,0,111867
2015,1.1 Rentas Generales,348,Diferencia de Actualizador,0,0,10800519,10800519,35912,0,0,10836431
2015,1.1 Rentas Generales,349,Agronomía,0,4463710,1083924,5547634,0,0,0,5547634
2015,1.1 Rentas Generales,349,Arquitectura,0,2186615,393855,2580470,0,0,0,2580470
2015,1.1 Rentas Generales,349,Cs. Económicas,0,2608857,299179,2908036,0,0,0,2908036
2015,1.1 Rentas Generales,349,Derecho,0,3196981,428387,3625368,0,0,0,3625368
2015,1.1 Rentas Generales,349,Ingeniería,0,2669178,640487,3309665,0,0,0,3309665
2015,1.1 Rentas Generales,349,Medicina,0,4991513,505295,5496808,0,0,0,5496808
2015,1.1 Rentas Generales,349,Inst. Higiene,0,1327049,146644,1473693,0,0,0,1473693
2015,1.1 Rentas Generales,349,Odontología,0,2548537,387157,2935694,0,0,0,2935694
2015,1.1 Rentas Generales,349,Química,0,1236568,374187,1610755,0,0,0,1610755
2015,1.1 Rentas Generales,349,Veterinaria,0,3061260,503391,3564651,0,0,0,3564651
2015,1.1 Rentas Generales,349,Humanidades,0,1432610,343065,1775675,0,0,0,1775675
2015,1.1 Rentas Generales,349,Regional Norte,0,1085767,392042,1477809,0,0,0,1477809
2015,1.1 Rentas Generales,349,Hosp. de Clínicas,0,41937758,2275953,44213711,0,0,0,44213711
2015,1.1 Rentas Generales,349,IENBA,0,573044,234734,807778,0,0,0,807778
2015,1.1 Rentas Generales,349,EUM,0,361922,95053,456975,0,0,0,456975
2015,1.1 Rentas Generales,349,Psicología,0,1417529,461947,1879476,0,0,0,1879476
2015,1.1 Rentas Generales,349,Enfermería,0,1085767,205065,1290832,0,0,0,1290832
2015,1.1 Rentas Generales,349,Cs. Sociales,0,1538170,46592,20490,0,0,0,20490
2015,1.1 Rentas Generales,349,Ciencias,0,1643731,505338,2149069,0,0,0,2149069
2015,1.1 Rentas Generales,349,FIC,0,1236568,212399,1448967,0,0,0,1448967
2015,1.1 Rentas Generales,349,Ofic. Centrales,0,15743624,1626188,17369812,0,0,0,17369812
2015,1.1 Rentas Generales,349,Bienestar Estudiantes,0,20759739,0,20759739,17052414,2918848,2040485,42771486
2015,1.1 Rentas Generales,349,Bienestar Funcionarios,3927996,64416143,0,68344139,1576440,0,2896117,72816696
2015,1.1 Rentas Generales,349,Bienestar Estud. y Func.,2793070,5173810,0,7966879,3309350,0,0,11276229
2015,1.1 Rentas Generales,349,Participación y Cogobierno,6314852,495518,0,6810370,0,0,0,6810370
2015,1.1 Rentas Generales,349,Gestión - PCETMALUR,557522,0,0,557522,1712500,0,9000000,11270022
2015,1.1 Rentas Generales,349,Gestión - Retiro Incentivado,0,8400000,0,8400000,0,0,0,8400000
2015,1.1 Rentas Generales,349,Cuota Mutual,0,0,938362,938362,0,0,0,938362
2015,1.1 Rentas Generales,350,Hosp. de Clínicas,0,1047179468,23769914,1070949382,161615429,47825827,40911825,1321302462
2015,1.1 Rentas Generales,351,CCI,420594757,126248807,0,546843565,48372943,0,1962,595412708
2015,1.1 Rentas Generales,351,Carrera Doc. - LLOA,5575215,0,0,5575215,0,0,0,5575215
2015,1.1 Rentas Generales,352,Obras Fac. y Esc. (POE),0,23457555,0,23457555,0,0,1273391,24730946
2015,1.1 Rentas Generales,352,POMLP,0,3724950,0,3724950,0,0,267705050,271430000
2015,1.2 Adicional Fondo Solidaridad,347,Agronomía,,,,,1509906,,0,1509906
2015,1.2 Adicional Fondo Solidaridad,347,Arquitectura,,,,,1454036,,0,1454036
2015,1.2 Adicional Fondo Solidaridad,347,Cs. Económicas,,,,,603441,,0,603441
2015,1.2 Adicional Fondo Solidaridad,347,Derecho,,,,,774593,,0,774593
2015,1.2 Adicional Fondo Solidaridad,347,Ingeniería,,,,,1328422,,0,1328422
2015,1.2 Adicional Fondo Solidaridad,347,Medicina,,,,,1806527,,0,1806527
2015,1.2 Adicional Fondo Solidaridad,347,Inst. Higiene,,,,,216784,,0,216784
2015,1.2 Adicional Fondo Solidaridad,347,Odontología,,,,,1098073,,495045,1593118
2015,1.2 Adicional Fondo Solidaridad,347,Química,,,,,626319,,0,626319
2015,1.2 Adicional Fondo Solidaridad,347,Veterinaria,,,,,1312526,,0,1312526
2015,1.2 Adicional Fondo Solidaridad,347,Humanidades,,,,,344033,,0,344033
2015,1.2 Adicional Fondo Solidaridad,347,Regional Norte,,,,,2960547,,190766,3151313
2015,1.2 Adicional Fondo Solidaridad,347,Hosp. de Clínicas,,,,,0,,0,0
2015,1.2 Adicional Fondo Solidaridad,347,IENBA,,,,,1610345,,34229,1644574
2015,1.2 Adicional Fondo Solidaridad,347,EUM,,,,,173554,,0,173554
2015,1.2 Adicional Fondo Solidaridad,347,Psicología,,,,,573992,,6237,580229
2015,1.2 Adicional Fondo Solidaridad,347,Enfermería,,,,,579282,,0,579282
2015,1.2 Adicional Fondo Solidaridad,347,Cs. Sociales,,,,,577708,,0,577708
2015,1.2 Adicional Fondo Solidaridad,347,Ciencias,,,,,1167806,,0,1167806
2015,1.2 Adicional Fondo Solidaridad,347,FIC,,,,,551634,,0,551634
2015,1.2 Adicional Fondo Solidaridad,347,Ofic. Centrales,,,,,12992525,,71500,20007525
2015,1.2 Adicional Fondo Solidaridad,347,C. y T. Alimentos,,,,,59214,,0,59214
2015,1.2 Adicional Fondo Solidaridad,347,ISEF,,,,,132902,,0,132902
2015,1.2 Adicional Fondo Solidaridad,347,Esc. Nutrición,,,,,1545218,,0,1545218
2015,1.2 Adicional Fondo Solidaridad,348,CSIC,,,,,200,,223076609,223276609
2015,1.2 Adicional Fondo Solidaridad,348,CSEAM,,,,,1039031,,68053448,69092479
2015,1.2 Adicional Fondo Solidaridad,348,CSE,,,,,6139636,,70519336,76658972
2015,1.2 Adicional Fondo Solidaridad,348,Educación Permanente,,,,,0,,15002805,15002805
2015,1.2 Adicional Fondo Solidaridad,348,APEX,,,,,0,,18293182,18293182
2015,1.2 Adicional Fondo Solidaridad,348,Gestión,,,,,12218497,,96293031,108511528
2015,1.2 Adicional Fondo Solidaridad,348,Com. Eval. Interna y Acreditac.,,,,,0,,16311897,16311897
2015,1.2 Adicional Fondo Solidaridad,348,Com. Central de DT,,,,,0,,490325,490325
2015,1.2 Adicional Fondo Solidaridad,348,Obras Fac. y Esc.,,,,,30096446,,71964831,102061278
2015,1.2 Adicional Fondo Solidaridad,348,Partidas Centrales,,,,,0,,5189310,5189310
2015,1.2 Adicional Fondo Solidaridad,348,Coop. Nal. e Internacional,,,,,0,,23035599,23035599
2015,1.2 Adicional Fondo Solidaridad,348,Bibliografía,,,,,28958,,5227494,5517074
2015,1.2 Adicional Fondo Solidaridad,348,CRICRI,,,,,550,,1815460,2365460
2015,1.2 Adicional Fondo Solidaridad,348,Espacio Interdisciplinario,,,,,0,,27253632,27253632
2015,1.2 Adicional Fondo Solidaridad,348,Unidad de Comunicación,,,,,0,,8101327,8101327
2015,1.2 Adicional Fondo Solidaridad,348,Fondo para Imprevistos,,,,,3463204,,0,3463204
2015,1.2 Adicional Fondo Solidaridad,349,Bienestar Estudiantes,,,,,6019797,,682434,6702231
2015,1.2 Adicional Fondo Solidaridad,350,Hosp. de Clínicas,,,,,0,,3517912,3517912
2015,1.2 Adicional Fondo Solidaridad,351,CCI,,,,,507212,,0,507212
2015,1.2 Adicional Fondo Solidaridad,352,Obras Fac. y Esc. (POE),,,,,2688942,,41671012,44359954
2015,1.2 Adicional Fondo Solidaridad,352,POMLP,,,,,0,,42544166,42544166
2015,1.2 Adicional Fondo Solidaridad,348,Unidad 50 (saldo),,,,,22448835,,,22448835
2015,1.2 Adicional Fondo Solidaridad,348,CAPPPA - PAI,,,,,,,40933612,40933612
2015,1.2 Adicional Fondo Solidaridad,349,Bienestar Estudiantes,,,,,1215500,,,1215500
2015,1.2 Adicional Fondo Solidaridad,352,POMLP,,,,,,,34033519,34033519
2015,1.2 Recursos genuinos de los servicios,347,Agronomía,5383786,,,,6339661,,4140342,15863789
2015,1.2 Recursos genuinos de los servicios,347,Arquitectura,1794595,,,,2370387,,1996281,6161263
2015,1.2 Recursos genuinos de los servicios,347,Cs. Económicas,16151358,,,,2620001,,0,18771359
2015,1.2 Recursos genuinos de los servicios,347,Derecho,1794595,,,,592937,,280396,2667928
2015,1.2 Recursos genuinos de los servicios,347,Ingeniería,19740549,,,,6830707,,2775963,29347219
2015,1.2 Recursos genuinos de los servicios,347,Medicina,3589190,,,,1280534,,466133,5335857
2015,1.2 Recursos genuinos de los servicios,347,Inst. Higiene,1794595,,,,445277,,428057,2667929
2015,1.2 Recursos genuinos de los servicios,347,Odontología,3589190,,,,3705988,,66068,7955858
2015,1.2 Recursos genuinos de los servicios,347,Química,8972977,,,,1771425,,1721909,12466311
2015,1.2 Recursos genuinos de los servicios,347,Veterinaria,1794595,,,,1997979,,622022,4414596
2015,1.2 Recursos genuinos de los servicios,347,Humanidades,5383786,,,,1544209,,202458,7130453
2015,1.2 Recursos genuinos de los servicios,347,Regional Norte,1794595,,,,1746667,,0,3541262
2015,1.2 Recursos genuinos de los servicios,347,Hosp. de Clínicas,35891907,,,,0,,0,35891907
2015,1.2 Recursos genuinos de los servicios,347,IENBA - EUM,1794595,,,,1629717,,11695,3541262
2015,1.2 Recursos genuinos de los servicios,347,Psicología,3589190,,,,735075,,138259,4462524
2015,1.2 Recursos genuinos de los servicios,347,Enfermería,1794595,,,,873334,,0,2667929
2015,1.2 Recursos genuinos de los servicios,347,Cs. Sociales,3589190,,,,1231169,,515499,5335858
2015,1.2 Recursos genuinos de los servicios,347,Ciencias,5383786,,,,3069421,,1297247,9750454
2015,1.2 Recursos genuinos de los servicios,347,FIC,1794595,,,,611334,,262,2667929
2015,1.2 Recursos genuinos de los servicios,347,Ofic. Centrales,53838773,,,,6416009,,9303996,69558778
2015,1.2 Recursos genuinos de los servicios,347,Unidad 50,1644544,,,,,,,1644544
2015,1.2 Recursos genuinos de los servicios,350,Hosp. de Clínicas,0,,,,14393102,,2200237,16593339
2014,1.1 Rentas Generales,347,Agronomía,213251062,126575776,6063019,345889857,3603721,20086168,6201067,375780814
2014,1.1 Rentas Generales,347,Arquitectura,185094626,60137523,5684630,250916779,1742207,6361271,3689334,262709590
2014,1.1 Rentas Generales,347,Cs. Económicas,184581087,66102347,5383105,256066539,1653376,8035840,3929732,269685487
2014,1.1 Rentas Generales,347,Derecho,174150268,78482796,5191438,257824502,1635371,3812238,3338688,266610798
2014,1.1 Rentas Generales,347,Ingeniería,295673445,73171832,5423579,374268857,3827103,12278149,5286075,395660185
2014,1.1 Rentas Generales,347,Medicina,321545331,122948720,9816895,454310946,3221871,9490432,6418513,473441762
2014,1.1 Rentas Generales,347,Inst. Higiene,121095,44034650,830763,44986508,707849,6314085,948609,52957051
2014,1.1 Rentas Generales,347,Odontología,111034457,63562071,4636690,179233218,1784215,5690841,3482314,190190587
2014,1.1 Rentas Generales,347,Química,185521893,46248175,3299376,235069443,2170402,10137404,3244082,250621331
2014,1.1 Rentas Generales,347,Veterinaria,166937689,75098536,4033656,246069882,3260639,10485433,5369851,265185805
2014,1.1 Rentas Generales,347,Humanidades,118386685,42070650,2895096,163352431,850457,2712986,1476128,168392003
2014,1.1 Rentas Generales,347,Regional Norte,28934849,25996715,1426242,56357805,629183,2516095,995316,60498399
2014,1.1 Rentas Generales,347,Hosp. de Clínicas,259222551,0,5837750,265060301,0,0,0,265060301
2014,1.1 Rentas Generales,347,IENBA,63432621,19519015,1398999,84350634,1662065,663528,2107021,88783247
2014,1.1 Rentas Generales,347,EUM,24078247,9909351,5767,34564298,48308,130966,860536,36038880
2014,1.1 Rentas Generales,347,Psicología,109087049,42068896,2691884,153847830,1251421,2214674,2527213,159841137
2014,1.1 Rentas Generales,347,Enfermería,88899864,28624980,2331460,119856303,1648972,1392441,2289899,125187616
2014,1.1 Rentas Generales,347,Cs. Sociales,174338863,49696141,3164587,227199591,1746263,4143631,1739895,234829381
2014,1.1 Rentas Generales,347,Ciencias,283020522,54147656,4134471,341302649,2302752,9624026,4121173,357350600
2014,1.1 Rentas Generales,347,Información y Comunicación,62442691,22977747,0,85420438,1165833,1297993,3066578,90950842
2014,1.1 Rentas Generales,347,Ofic. Centrales,69175449,251289288,14116140,334580877,44895499,25718832,2837662,408032871
2014,1.1 Rentas Generales,347,C. y T. Alimentos,2351334,829474,0,3180808,48477,0,0,3229285
2014,1.1 Rentas Generales,347,ISEF,46184622,13861278,0,60045899,485742,1639088,1075655,63246384
2014,1.1 Rentas Generales,347,Esc. Nutrición,35528868,11356387,0,46885255,1380800,0,5383,48319885
2014,1.1 Rentas Generales,347,DT y Art.57,117373436,0,0,117373436,0,0,0,117373436
2014,1.1 Rentas Generales,347,Progresivo Doc.,7846549,0,0,7846549,0,0,0,7846549
2014,1.1 Rentas Generales,347,Antigüedad No Doc.,0,2649385,0,2649385,0,0,0,2649385
2014,1.1 Rentas Generales,347,Decreto 203/92,0,0,3818953,3818953,0,0,0,3818953
2014,1.1 Rentas Generales,347,Beneficios Sociales,0,0,11331033,11331033,0,0,0,11331033
2014,1.1 Rentas Generales,347,Reserva Redistribuídos,0,703131,0,703131,0,0,0,703131
2014,1.1 Rentas Generales,347,Ap. Patr. Diferencial,0,0,4548540,4548540,0,0,0,4548540
2014,1.1 Rentas Generales,347,Ap. Patr. SNIS FLD,0,0,9793892,9793892,0,0,0,9793892
2014,1.1 Rentas Generales,347,Carrera Doc.-EH,5364986,0,0,5364986,0,0,0,5364986
2014,1.1 Rentas Generales,347,Carrera Doc.-LLOA,3188461,0,0,3188461,0,0,0,3188461
2014,1.1 Rentas Generales,347,Carrera Doc.-EHyLLOA 1/3 c/Area,40551022,0,0,40551022,0,0,0,40551022
2014,1.1 Rentas Generales,347,Carrera Doc.-POSGRADOS,27462602,0,0,27462602,0,0,0,27462602
2014,1.1 Rentas Generales,347,Carrera No Doc.,0,14128737,0,14128737,0,0,0,14128737
2014,1.1 Rentas Generales,347,Nvos.Planes y Carr. - 1/3 c/Area,13699670,0,-1,13699670,0,0,0,13699670
2014,1.1 Rentas Generales,347,Reintegro Ejerc. Anterior,0,5069575,0,5069575,551141,0,0,5620716
2014,1.1 Rentas Generales,347,Incr. Suministros,0,0,0,0,0,35366245,0,35366245
2014,1.1 Rentas Generales,348,CSIC,166833967,5258440,0,172092408,4326427,0,26659747,203078582
2014,1.1 Rentas Generales,348,CSEAM,50567462,1476967,0,52044428,1936972,0,7045668,61027069
2014,1.1 Rentas Generales,348,CSE,38982680,5171370,0,44154049,0,0,15146037,59300086
2014,1.1 Rentas Generales,348,Educación Permanente,13395172,13787,0,13408959,29743,0,21496,13460199
2014,1.1 Rentas Generales,348,APEX,10131765,6274044,0,16405809,0,0,0,16405808
2014,1.1 Rentas Generales,348,Gestión,34066805,35957143,0,70023948,198598,0,5796223,76018770
2014,1.1 Rentas Generales,348,Com. Eval. Interna y Acreditac.,7349804,0,0,7349804,1857895,0,6258655,15466354
2014,1.1 Rentas Generales,348,Com. Central de DT,0,0,0,0,284624,0,205701,490325
